longitude,latitude,nu,mmin,duration,lambda,distance,zoneid,in zoneid,zmax,zmin,tectonic subregion,a,b,stdb,mmax,stdmmax,rake,dip,strike,aspect ratio,msr,source_name,id,logN_5.0-6.0,logN_6.0-7.0,logN_7.0-8.0
94,18,0.0023,4.5,45,5.1111e-05,0,57.0,57,25,0,active shallow crust normal,1.7835,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,18N 94E 0-25 km depth M4.5,18N_94E_L3_M4p5,-4.97,-6.32,-7.76
94,19,0.0055,4.5,45,0.00012222,0,57.0,57,25,0,active shallow crust normal,2.1622,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,19N 94E 0-25 km depth M4.5,19N_94E_L3_M4p5,-4.59,-5.94,-7.33
94,20,0.0626,4.5,45,0.0013911,0,57.0,57,25,0,active shallow crust normal,3.2184,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,20N 94E 0-25 km depth M4.5,20N_94E_L3_M4p5,-3.53,-4.88,-6.23
94,21,0.1944,4.5,45,0.00432,0,57.0,57,25,0,active shallow crust normal,3.7105,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,21N 94E 0-25 km depth M4.5,21N_94E_L3_M4p5,-3.04,-4.39,-5.74
94,22,0.4953,4.5,45,0.011007,0,57.0,57,25,0,active shallow crust normal,4.1167,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,22N 94E 0-25 km depth M4.5,22N_94E_L3_M4p5,-2.63,-3.98,-5.33
94,30,0.0013,4.5,45,2.8889e-05,0,936.0,,180,70,subduction intraslab Himalayas,1.0407,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 94E 70-180 km depth M4.5,30N_94E_L3_M4p5,-5.2,-6.5,
94,31,0.0001,4.5,45,2.2222e-06,108.62,936.0,,180,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,31N 94E 70-180 km depth M4.5,31N_94E_L3_M4p5,,,
95,10,0.0101,4.5,45,0.00022444,0,58.0,58,25,0,active shallow crust strike-slip reverse,0.62611,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,10N 95E 0-25 km depth M4.5,10N_95E_L3_M4p5,-4.24,-5.19,-6.14
95,11,0.0838,4.5,45,0.0018622,0,58.0,58,25,0,active shallow crust strike-slip reverse,1.545,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,11N 95E 0-25 km depth M4.5,11N_95E_L3_M4p5,-3.22,-4.17,-5.12
95,12,0.0402,4.5,45,0.00089333,0,58.0,58,25,0,active shallow crust strike-slip reverse,1.226,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,12N 95E 0-25 km depth M4.5,12N_95E_L3_M4p5,-3.55,-4.5,-5.45
95,13,0.0062,4.5,45,0.00013778,0,58.0,58,25,0,active shallow crust strike-slip reverse,0.41418,0.95,0.06,8.4,0.4,180,75,151,2,WC1994,13N 95E 0-25 km depth M4.5,13N_95E_L3_M4p5,-4.55,-5.5,-6.45
95,14,0.0008,4.5,45,1.7778e-05,0.14248,166.0,,180,70,subduction interface ,-0.20512,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,14N 95E 70-180 km depth M4.5,14N_95E_L3_M4p5,,,
95,15,0.0043,4.5,45,9.5556e-05,7.0489,166.0,,180,70,subduction interface ,0.52526,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,15N 95E 70-180 km depth M4.5,15N_95E_L3_M4p5,-4.68,-5.69,-6.7
95,16,0.0071,4.5,45,0.00015778,86.959,166.0,,180,70,subduction interface ,0.74305,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,16N 95E 70-180 km depth M4.5,16N_95E_L3_M4p5,-4.39,-5.4,-6.41
95,17,0.0098,4.5,45,0.00021778,0,57.0,57,25,0,active shallow crust normal,2.413,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,17N 95E 0-25 km depth M4.5,17N_95E_L3_M4p5,-4.34,-5.69,-7.06
95,18,0.0574,4.5,45,0.0012756,0,57.0,57,25,0,active shallow crust normal,3.1807,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,18N 95E 0-25 km depth M4.5,18N_95E_L3_M4p5,-3.57,-4.92,-6.27
95,19,0.0827,4.5,45,0.0018378,0,57.0,57,25,0,active shallow crust normal,3.3393,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,19N 95E 0-25 km depth M4.5,19N_95E_L3_M4p5,-3.41,-4.76,-6.11
95,20,0.1808,4.5,45,0.0040178,0,57.0,57,25,0,active shallow crust normal,3.679,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,20N 95E 0-25 km depth M4.5,20N_95E_L3_M4p5,-3.07,-4.42,-5.77
95,21,0.2596,4.5,45,0.0057689,0,57.0,57,25,0,active shallow crust normal,3.8361,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,21N 95E 0-25 km depth M4.5,21N_95E_L3_M4p5,-2.91,-4.26,-5.61
95,27,0.025,4.5,45,0.00055556,12.317,936.0,,180,70,subduction intraslab Himalayas,2.3247,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,27N 95E 70-180 km depth M4.5,27N_95E_L3_M4p5,-3.88,-5.12,-6.45
95,33,0.0014,4.5,45,3.1111e-05,308.12,936.0,,180,70,subduction intraslab Himalayas,1.0729,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,33N 95E 70-180 km depth M4.5,33N_95E_L3_M4p5,-5.17,-6.46,
95,34,0.0008,4.5,45,1.7778e-05,417.24,936.0,,180,70,subduction intraslab Himalayas,0.82988,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,34N 95E 70-180 km depth M4.5,34N_95E_L3_M4p5,-5.44,-6.8,
96,10,0.0001,4.5,45,2.2222e-06,81.798,166.0,,180,70,subduction interface ,-1.1082,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,10N 96E 70-180 km depth M4.5,10N_96E_L3_M4p5,,,
96,11,0.0022,4.5,45,4.8889e-05,88.338,166.0,,180,70,subduction interface ,0.23421,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,11N 96E 70-180 km depth M4.5,11N_96E_L3_M4p5,-5.2,-6.21,-7.22
96,12,0.0004,4.5,45,8.8889e-06,94.851,166.0,,180,70,subduction interface ,-0.50615,1.01,0.11,8,0.4,46,61,270,2,StrasserIntraslab,12N 96E 70-180 km depth M4.5,12N_96E_L3_M4p5,,,
96,17,0.001,4.5,45,2.2222e-05,0,57.0,57,25,0,active shallow crust normal,1.4218,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,17N 96E 0-25 km depth M4.5,17N_96E_L3_M4p5,-5.34,-6.69,-8.29
96,18,0.0101,4.5,45,0.00022444,0,57.0,57,25,0,active shallow crust normal,2.4261,1.35,0.1,7.2,0.4,-77,48,244,2,WC1994,18N 96E 0-25 km depth M4.5,18N_96E_L3_M4p5,-4.33,-5.68,-7.04
96,19,0.0165,4.5,45,0.00036667,3.2598,164.0,,180,70,subduction intraslab,0.61427,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,19N 96E 70-180 km depth M4.5,19N_96E_L3_M4p5,-4.01,-4.91,
96,20,0.0172,4.5,45,0.00038222,37.726,164.0,,180,70,subduction intraslab,0.63232,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,20N 96E 70-180 km depth M4.5,20N_96E_L3_M4p5,-3.98,-4.88,-7.94
96,21,0.0087,4.5,45,0.00019333,72.177,164.0,,180,70,subduction intraslab,0.33631,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 96E 70-180 km depth M4.5,21N_96E_L3_M4p5,-4.43,-5.33,
96,22,0.0127,4.5,45,0.00028222,77.89,163.0,,180,70,subduction interface ,1.2656,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,22N 96E 70-180 km depth M4.5,22N_96E_L3_M4p5,-4.11,-5.18,-6.25
96,23,0.0158,4.5,45,0.00035111,37.375,163.0,,180,70,subduction interface ,1.3604,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,23N 96E 70-180 km depth M4.5,23N_96E_L3_M4p5,-4.01,-5.08,-6.15
96,32,0.0001,4.5,45,2.2222e-06,181.32,936.0,,180,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,32N 96E 70-180 km depth M4.5,32N_96E_L3_M4p5,,,
96,33,0.0111,4.5,45,0.00024667,290.61,936.0,,180,70,subduction intraslab Himalayas,1.9721,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,33N 96E 70-180 km depth M4.5,33N_96E_L3_M4p5,-4.23,-5.48,-6.96
96,34,0.0061,4.5,45,0.00013556,399.91,936.0,,180,70,subduction intraslab Himalayas,1.7121,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,34N 96E 70-180 km depth M4.5,34N_96E_L3_M4p5,-4.5,-5.75,-7.65
97,21,0.0043,4.5,45,9.5556e-05,170.9,164.0,,180,70,subduction intraslab,0.030256,0.9,0.12,7.3,0.3,22,65,194,2,StrasserIntraslab,21N 97E 70-180 km depth M4.5,21N_97E_L3_M4p5,-5.64,-6.54,
97,22,0.0136,4.5,45,0.00030222,173.66,163.0,,180,70,subduction interface ,1.2953,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,22N 97E 70-180 km depth M4.5,22N_97E_L3_M4p5,-4.08,-5.15,-6.22
97,23,0.0006,4.5,45,1.3333e-05,132.48,163.0,,180,70,subduction interface ,-0.060061,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,23N 97E 70-180 km depth M4.5,23N_97E_L3_M4p5,,,
97,24,0.013,4.5,45,0.00028889,91.244,163.0,,180,70,subduction interface ,1.2757,1.07,0.06,8.3,0.3,55,46,283,2,StrasserIntraslab,24N 97E 70-180 km depth M4.5,24N_97E_L3_M4p5,-4.1,-5.17,-6.24
97,25,0.023,4.5,45,0.00051111,41.12,162.0,,180,70,subduction intraslab,1.0735,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,25N 97E 70-180 km depth M4.5,25N_97E_L3_M4p5,-3.81,-4.78,-5.94
98,3,0.3249,4.5,45,0.00722,18.391,167.0,,180,70,subduction interface ,2.6735,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,3N 98E 70-180 km depth M4.5,3N_98E_L3_M4p5,-2.68,-3.75,-4.82
98,6,0.0001,4.5,45,2.2222e-06,46.711,167.0,,180,70,subduction interface ,-0.83821,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,6N 98E 70-180 km depth M4.5,6N_98E_L3_M4p5,,,
98,25,0.0066,4.5,45,0.00014667,121.3,162.0,,180,70,subduction intraslab,0.53133,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,25N 98E 70-180 km depth M4.5,25N_98E_L3_M4p5,-4.47,-5.44,
98,26,0.0008,4.5,45,1.7778e-05,53.691,162.0,,180,70,subduction intraslab,-0.38512,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,26N 98E 70-180 km depth M4.5,26N_98E_L3_M4p5,,,
98,27,0.0003,4.5,45,6.6667e-06,4.9392,162.0,,180,70,subduction intraslab,-0.81109,0.97,0.12,7.3,0.3,147,58,176,2,StrasserIntraslab,27N 98E 70-180 km depth M4.5,27N_98E_L3_M4p5,,,
98,30,0.0001,4.5,45,2.2222e-06,36.146,936.0,,180,70,subduction intraslab Himalayas,-0.073213,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 98E 70-180 km depth M4.5,30N_98E_L3_M4p5,,,
99,3,0.6003,4.5,45,0.01334,48.188,167.0,,180,70,subduction interface ,2.9402,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,3N 99E 70-180 km depth M4.5,3N_99E_L3_M4p5,-2.41,-3.48,-4.55
99,4,0.0511,4.5,45,0.0011356,24.282,167.0,,180,70,subduction interface ,1.8702,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,4N 99E 70-180 km depth M4.5,4N_99E_L3_M4p5,-3.49,-4.56,-5.63
99,5,0.0059,4.5,45,0.00013111,82.543,167.0,,180,70,subduction interface ,0.93264,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,5N 99E 70-180 km depth M4.5,5N_99E_L3_M4p5,-4.47,-5.54,-6.61
99,29,0.0013,4.5,45,2.8889e-05,87.223,936.0,,180,70,subduction intraslab Himalayas,1.0407,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,29N 99E 70-180 km depth M4.5,29N_99E_L3_M4p5,-5.2,-6.5,
99,30,0.0075,4.5,45,0.00016667,125.17,936.0,,180,70,subduction intraslab Himalayas,1.8018,1.24,0.11,6.7,0.2,-164,47,140,2,StrasserIntraslab,30N 99E 70-180 km depth M4.5,30N_99E_L3_M4p5,-4.41,-5.65,-7.33
100,4,0.0359,4.5,45,0.00079778,118.74,167.0,,180,70,subduction interface ,1.7169,1.07,0.09,8,0.3,46,49,206,2,StrasserIntraslab,4N 100E 70-180 km depth M4.5,4N_100E_L3_M4p5,-3.64,-4.71,-5.78
